id,name,type,sku,description,weight,width,depth,height,price,cost_price,retail_price,sale_price,map_price,tax_class_id,product_tax_code,calculated_price,brand_id,option_set_id,option_set_display,inventory_level,inventory_warning_level,inventory_tracking,reviews_rating_sum,reviews_count,total_sold,fixed_cost_shipping_price,is_free_shipping,is_visible,is_featured,warranty,bin_picking_number,upc,mpn,gtin,search_keywords,availability,availability_description,sort_order,condition,is_condition_shown,order_quantity_minimum,order_quantity_maximum,page_title,base_variant_id
13270,"Gas Station 120 Watt LED  Canopy Light",physical,WSD-CP12W,"<p>Gas station LED canopy light, 120 watts, 16,086 lumens, available in 4000K or 5000K color temperature (CCT), 50,000 hours rated life, 5 years warranty.</p>
<p>WISDOM LED Gas Station Canopy Light series can be widely used in indoor or outdoor lighting (wet location), excellent for gas station, museums, art galleries, shopping malls, parking garage, buildings, lawn, and many more applications.</p>
<h3>FEATURES</h3>
<ul>
<li>LED high luminous efficiency and long working life.</li>
<li>High efficiency LED Driver, the wide range input voltage AC120-277V.</li>
<li>Die-cast aluminum cooling design, high quality and better cooling for LED Tj &lt; 85℃.</li>
<li>Excellent optics design, greatly improve the light utilization and evenness.</li>
<li>Motion sensor control available (Optional)</li>
</ul>
<h3>SPECIFICATION</h3>
<ul>
<li>Wattage: 120W</li>
<li>Lumen: 16,086 lm</li>
<li>Efficacy: 130 lm/W</li>
<li>CCT: 4000K, 5000K</li>
<li>CRI: 70</li>
<li>Input Voltage: AC120-277V</li>
<li>Beam Angle: 109&ordm;</li>
<li>Power Factor: 0.95</li>
<li>Driver Efficacy: 90%</li>
<li>Dimming: 1-10V dimming</li>
<li>Life Span: over 50,000 hrs</li>
<li>Working Temperature: -22&ordm;F ~ 113&ordm;F</li>
<li>Storage Temperature: -40&ordm;F ~ 176&ordm;F</li>
<li>Outdoor Rating: Wet Location&nbsp;</li>
<li>Warranty: 5 year limited</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/WSD-CP.pdf"" target=""_blank"" rel=""noopener"">Gas Station LED Canopy Light Spec Sheet</a></p>
</div>
</div>",12,0,0,0,135.72,95,158.35,0,0,0,,135.72,169,6713,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"Gas Station 120 Watt LED  Canopy Light",
13271,"Gas Station 150 Watt LED  Canopy Light",physical,WSD-CP15W,"<p>Gas station LED canopy light, 150 watts, 21,250 lumens, available in 4000K or 5000K color temperature (CCT), 50,000 hours rated life, 5 years warranty.</p>
<p>WISDOM LED Gas Station Canopy Light series can be widely used in indoor or outdoor lighting (wet location), excellent for gas station, museums, art galleries, shopping malls, parking garage, buildings, lawn, and many more applications.</p>
<h3>FEATURES</h3>
<ul>
<li>LED high luminous efficiency and long working life.</li>
<li>High efficiency LED Driver, the wide range input voltage AC120-277V.</li>
<li>Die-cast aluminum cooling design, high quality and better cooling for LED Tj &lt; 85℃.</li>
<li>Excellent optics design, greatly improve the light utilization and evenness.</li>
<li>Motion sensor control available (Optional)</li>
</ul>
<h3>SPECIFICATION</h3>
<ul>
<li>Wattage: 150W</li>
<li>Lumen: 21,250 lm</li>
<li>Efficacy: 140 lm/W</li>
<li>CCT: 4000K, 5000K</li>
<li>CRI: 70</li>
<li>Input Voltage: AC120-277V</li>
<li>Beam Angle: 105&ordm;</li>
<li>Power Factor: 0.98</li>
<li>Driver Efficacy: 93%</li>
<li>Dimming: 1-10V dimming</li>
<li>Life Span: over 50,000 hrs</li>
<li>Working Temperature: -22&ordm;F ~ 113&ordm;F</li>
<li>Storage Temperature: -40&ordm;F ~ 176&ordm;F</li>
<li>Outdoor Rating: Wet Location&nbsp;</li>
<li>Warranty: 5 year limited</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/WSD-CP.pdf"" target=""_blank"" rel=""noopener"">Gas Station LED Canopy Light Spec Sheet</a></p>
</div>
</div>",14,0,0,0,177.15,124,206.7,0,0,0,,177.15,169,6714,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"Gas Station 150 Watt LED  Canopy Light",
13272,"Gas Station 200 Watt LED  Canopy Light",physical,WSD-CP20W,"<p>Gas station LED canopy light, 200 watts, 28,390 lumens, available in 4000K or 5000K color temperature (CCT), 50,000 hours rated life, 5 years warranty.</p>
<p>WISDOM LED Gas Station Canopy Light series can be widely used in indoor or outdoor lighting (wet location), excellent for gas station, museums, art galleries, shopping malls, parking garage, buildings, lawn, and many more applications.</p>
<h3>FEATURES</h3>
<ul>
<li>LED high luminous efficiency and long working life.</li>
<li>High efficiency LED Driver, the wide range input voltage AC120-277V.</li>
<li>Die-cast aluminum cooling design, high quality and better cooling for LED Tj &lt; 85℃.</li>
<li>Excellent optics design, greatly improve the light utilization and evenness.</li>
<li>Motion sensor control available (Optional)</li>
</ul>
<h3>SPECIFICATION</h3>
<ul>
<li>Wattage: 200W</li>
<li>Lumen: 28,390 lm</li>
<li>Efficacy: 140 lm/W</li>
<li>CCT: 4000K, 5000K</li>
<li>CRI: 70</li>
<li>Input Voltage: AC120-277V</li>
<li>Beam Angle: 105&ordm;</li>
<li>Power Factor: 0.98</li>
<li>Driver Efficacy: 93%</li>
<li>Dimming: 1-10V dimming</li>
<li>Life Span: over 50,000 hrs</li>
<li>Working Temperature: -22&ordm;F ~ 113&ordm;F</li>
<li>Storage Temperature: -40&ordm;F ~ 176&ordm;F</li>
<li>Outdoor Rating: Wet Location&nbsp;</li>
<li>Warranty: 5 year limited</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/WSD-CP.pdf"" target=""_blank"" rel=""noopener"">Gas Station LED Canopy Light Spec Sheet</a></p>
</div>
</div>",14,0,0,0,192.86,135,225,0,0,0,,192.86,169,6715,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"Gas Station 200 Watt LED  Canopy Light",
13273,"30 Watt LED Flood  Light",physical,WSD-FL03W27,"<p>WSD LED Flood Lighting series can be widely used in indoor or outdoor lighting(Wet location),Excellent for Museums, Art Galleries, Shopping Malls, Office Buildings,The lawn, Walls, and many more applications.</p>
<h3>FEATURES</h3>
<ul>
<li>Lumileds LED, high luminous efficiency and long working life.</li>
<li>High efficiency LED Driver, the wide range input voltage AC120-277V.</li>
<li>Die Cast aluminium cooling design,high quality and better cooling for LED Tj &lt; 85℃.</li>
<li>Excellent Optics design, greatly improve the light utilization and evenness.</li>
</ul>
<h3>SPECIFICATION</h3>
<ul>
<li>Wattage: 30W</li>
<li>Input Voltage: AC120-277V</li>
<li>PF: &gt;0.95</li>
<li>Driver Efficiency: &gt;90%</li>
<li>Luminous Flux: 4,350lm</li>
<li>Color Temperature: 4000K, 5000K</li>
<li>CRI: Ra&gt;70</li>
<li>Working Life: &gt;50,000hrs.</li>
<li>Working Temperature: -30 - +45&deg;C</li>
<li>Storage Temperature: -40 -+80&deg;C</li>
<li>Protection Level: Wet Location/IP65</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/WSD-FL-30W.pdf"" target=""_blank"" rel=""noopener"">LED Flood Light Spec Sheet</a></p>
</div>
</div>",4,0,0,0,58.6,41,68.35,0,0,0,,58.6,169,6716,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"30 Watt LED Flood  Light",
13275,"45 Watt LED Flood  Light",physical,WSD-FL45W27,"<p>WSD LED INC LED Flood Lighting series can be widely used in indoor or outdoor lighting(Wet location), Excellent for Museums, Art Gallaries, Shopping Malls, Office Buildings, The lawn, Walls and many more applications.</p>
<h3>FEATURES</h3>
<ul>
<li>Lumileds LED, high luminous efficiency and long working life.</li>
<li>High efficiency LED Driver, the wide range input voltage AC120-277V.</li>
<li>Die Cast aluminium cooling design,high quality and better cooling for LED Tj &lt; 85℃</li>
<li>Excellent Optics design, greatly improve the light utilization and evenness.</li>
<li>1-10V Dimming.</li>
</ul>
<h3>SPECIFICATION</h3>
<ul>
<li>Wattage: 45W</li>
<li>Input Voltage: AC120-277V</li>
<li>PF: &gt;0.95</li>
<li>Driver Efficiency: &gt;88%</li>
<li>Luminous Flux: 6,750lm</li>
<li>Color Temperature: 4000K/5000K</li>
<li>CRI: Ra&gt;70</li>
<li>Optional dimming function: 1-10Vdc</li>
<li>Beam Angle: 98&deg;</li>
<li>LED Brightness Decay: &lt;5%/6000 hrS</li>
<li>Working Life: &gt;50000 hrs</li>
<li>Working Temperature: -30 - +45&deg;C</li>
<li>Storage Temperature: -40 - +80&deg;C</li>
<li>Protection Level: Wet Location</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/WSD-FL.pdf"" target=""_blank"" rel=""noopener"">LED Flood Light Spec Sheet</a></p>
</div>
</div>",5,0,0,0,78.6,55,91.7,0,0,0,,78.6,169,6717,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"45 Watt LED Flood  Light",
13276,"70 Watt LED Flood Light",physical,WSD-FL07W27,"<p>LED flood light, 70 watts, 10,441 lumens, available in 4000K or 5000K color temperature (CCT), 1-10V dimmable, 50,000 hours rated life, 5 years limited warranty.</p>
<p>WSD LED INC LED Flood Lighting series can be widely used in indoor or outdoor lighting(Wet location), Excellent for Museums, Art Gallaries, Shopping Malls, Office Buildings, The lawn, Walls and many more applications.</p>
<h3>FEATURES</h3>
<ul>
<li>Lumileds LED, high luminous efficiency and long working life.</li>
<li>High efficiency LED Driver, the wide range input voltage AC120-277V.</li>
<li>Die Cast aluminium cooling design,high quality and better cooling for LED Tj &lt; 85℃</li>
<li>Excellent Optics design, greatly improve the light utilization and evenness.</li>
<li>1-10V Dimming.</li>
</ul>
<h3>SPECIFICATION</h3>
<ul>
<li>Wattage: 70W</li>
<li>Luminous Flux: 10,441lm</li>
<li>Color Temperature: 4000K, 5000K</li>
<li>CRI: Ra&gt;70</li>
<li>Beam Angle: 98&deg;</li>
<li>LED Brightness Decay: &lt;5%/6000hrs.</li>
<li>Working Life: &gt;50,000hrs.</li>
<li>Working Temperature: -30 -+45&deg;C</li>
<li>Storage Temprature: -40 -+80&deg;C</li>
<li>Protection Level: Wet Location</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/WSD-FL.pdf"" target=""_blank"" rel=""noopener"">LED Flood Light Spec Sheet</a></p>
</div>
</div>",5,0,0,0,85.72,60,100,0,0,0,,85.72,169,6718,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"70 Watt LED Flood Light",
13280,"100 Watt Flood LED Light",physical,WSD-10WFL27,"<p>Flood LED light, 100 watts, 14,500 lumens, available in 4000K or 5000K color temperature (CCT), 1-10V dimmable, 75,000 hours rated life, 5 years limited warranty.</p>
<p>The FLOOD LED Lighting Series can be widely used as indoor or outdoor lighting (Wet Location). Excellent for underground parking lots, museums, art galleries, sidewalks, buildings, schools, residential areas and many other applications.</p>
<h3>FEATURES</h3>
<ul>
<li>Optical design, greatly improved the light utilization and eveness</li>
<li>High efficiency LED Driver</li>
<li>Cast Aluminum design, better cooling, light quality, LED Tj &lt; 85&deg;C.</li>
<li>Photocell Control (Optional)</li>
<li>1-10V dimming(10%-100%)standard</li>
</ul>
<h3>SPECIFICATION</h3>
<ul>
<li>Wattage: 100W</li>
<li>Input Voltage: AC120-277V</li>
<li>PF: &gt;0.99</li>
<li>Diver Efficiency: &gt;90%</li>
<li>Luminous Flux: 14,500 Lm</li>
<li>Color: Temperature: 4000K/5000K</li>
<li>CRI: Ra&gt;70</li>
<li>Lighting Angle: 120&deg;</li>
<li>LED Brightness Decay: &lt;5%/6000 hrs</li>
<li>Working Life: &gt;75000 hrs</li>
<li>Working Temperature: -30 - +45&deg;C</li>
<li>Storage Temperature: -40 -+80&deg;C</li>
<li>Protection Level: Wet Location/IP66</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/WSD-FL-100W.pdf"" target=""_blank"" rel=""noopener"">LED Flood Light Spec Sheet</a></p>
</div>
</div>",12,0,0,0,137.15,96,160,0,0,0,,137.15,169,6719,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"100 Watt Flood LED Light",
13283,"5 Watt LED T5 Retrofit Bar with Internal Driver",physical,WM-T5-12IN-5W,"<p>LED T5 retrofit bar with internal driver,5 watts, 575-625 lumens, available in 3000K, 4000K or 5000K color temperature (CCT), up to 50,000 hours rated life, 5 years warranty.</p>
<p>Ideal for retrofitting T5 &amp; T8 high bays, tro ers, and other linear&nbsp; fixtures.</p>
<h3>ELECTRICAL</h3>
<ul>
<li>Voltage: 100-277VAC 50/60Hz</li>
<li>Wattage: 5W</li>
<li>Max Run: 31&rsquo;</li>
<li>Power factor: &gt;0.90</li>
<li>Efficacy: 115~125LM/W</li>
</ul>
<h3>HOUSING</h3>
<ul>
<li>Linkable fixture</li>
<li>Internal isolated power supply</li>
<li>Mounting: Surface mount.</li>
<li>Operating temperature: -4&deg;F ~ 104&deg;F</li>
<li>Lifespan: 50,000 hrs.</li>
<li>IP rating: IP20</li>
</ul>
<h3>LIGHTING</h3>
<ul>
<li>LED SMD type: LM80 2835</li>
<li>Lens: Frosted Lens</li>
<li>Total lumens: 625LM/575LM</li>
<li>Color temperature: 5000K/4000K/3000K</li>
<li>Color rendering index: &gt;80</li>
<li>Beam Angle: 140&ordm;</li>
</ul>
<h3>WARRANTY</h3>
<ul>
<li>5 years warranty</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/WM-T5-12IN-5W.pdf"" target=""_blank"" rel=""noopener"">5 Watt T5 Retrofit Bar with Internal Driver Spec Sheet</a></p>
</div>
</div>",16,0,0,0,18.74,12.23,21.78,0,0,0,,18.74,124,6720,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"5 Watt LED T5 Retrofit Bar with Internal Driver",
13290,"150 Watt Flood LED Light",physical,WSD-15WFL27,"<p>Flood LED light, 150 watts, 21,750 lumens, available in 4000K or 5000K color temperature (CCT), 1-10V dimmable, 75,000 hours rated life, 5 years limited warranty.</p>
<p>The FLOOD LED Lighting Series can be widely used as indoor or outdoor lighting (Wet Location). Excellent for underground parking lots, museums, art galleries, sidewalks, buildings, schools, residential areas and many other applications.</p>
<h3>FEATURES</h3>
<ul>
<li>Optical design, greatly improved the light utilization and eveness</li>
<li>High efficiency LED Driver</li>
<li>Cast Aluminum design, better cooling, light quality, LED Tj &lt; 85&deg;C.</li>
<li>Photocell Control (Optional)</li>
<li>1-10V dimming(10%-100%)standard</li>
</ul>
<h3>SPECIFICATION</h3>
<ul>
<li>Wattage: 150W</li>
<li>Input Voltage: AC120-277V</li>
<li>PF: &gt;0.99</li>
<li>Diver Efficiency: &gt;90%</li>
<li>Luminous Flux: 21,750 Lm</li>
<li>Color: Temperature: 4000K/5000K</li>
<li>CRI: Ra&gt;70</li>
<li>Lighting Angle: 120&deg;</li>
<li>LED Brightness Decay: &lt;5%/6000 hrs</li>
<li>Working Life: &gt;75000 hrs</li>
<li>Working Temperature: -30 - +45&deg;C</li>
<li>Storage Temperature: -40 -+80&deg;C</li>
<li>Protection Level: Wet Location/IP66</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/WSD-FL-150W.pdf"" target=""_blank"" rel=""noopener"">LED Flood Light Spec Sheet</a></p>
</div>
</div>",14,0,0,0,138.6,97,161.7,0,0,0,,138.6,169,6721,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"150 Watt Flood LED Light",
13291,"4-Feet LED 25 Watt T5 Glass Tube Lamp",physical,WM-T5-TYPB-25W,"<p>4-feet LED T5 glass tube lamp, 25 watts, 3,200 lumens, available in 4000K or 5000K color temperature (CCT), 82 color rendering index, frost finish, 50,000 hours rated life, 5 years warranty.</p>
<h3>ELECTRICAL</h3>
<ul>
<li>Voltage: 120VAC</li>
<li>Wattage: 25W</li>
<li>Power factor: &gt;0.9</li>
<li>Efficacy: 125LM/W</li>
</ul>
<h3>HOUSING</h3>
<ul>
<li>Operating temperature: -4&deg;F~104&deg;F</li>
<li>Lifespan: 50000hrs</li>
<li>Base: Fits standare T5 sockets</li>
</ul>
<h3>LIGHTING</h3>
<ul>
<li>No UVA Output</li>
<li>Total lumens: 3200LM</li>
<li>Color Temperature: 4000K/5000K</li>
<li>Color rendering index: 82</li>
<li>Beam angle: 120&deg;</li>
</ul>
<h3>WARRANTY</h3>
<ul>
<li>5 years</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/WM-T5-TYPB-25W.pdf"" target=""_blank"" rel=""noopener"">4-Feet LED 25 Watt T5 Glass Tube Lamp Spec Sheet</a></p>
</div>
</div>",1,0,0,0,14.15,9.9,16.5,0,0,0,,14.15,124,6722,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"4-Feet LED 25 Watt T5 Glass Tube Lamp",
13293,"200 Watt Flood LED Light",physical,WSD-20WFL27,"<p>Flood LED light, 200 watts, 29,000 lumens, available in 4000K or 5000K color temperature (CCT), 1-10V dimmable, 75,000 hours rated life, 5 years limited warranty.</p>
<p>The FLOOD LED Lighting Series can be widely used as indoor or outdoor lighting (Wet Location). Excellent for underground parking lots, museums, art galleries, sidewalks, buildings, schools, residential areas and many other applications.</p>
<h3>FEATURES</h3>
<ul>
<li>Optical design, greatly improved the light utilization and eveness</li>
<li>High efficiency LED Driver</li>
<li>Cast Aluminum design, better cooling, light quality, LED Tj &lt; 85&deg;C.</li>
<li>Photocell Control (Optional)</li>
<li>1-10V dimming(10%-100%)standard</li>
</ul>
<h3>SPECIFICATION</h3>
<ul>
<li>Wattage: 200W</li>
<li>Input Voltage: AC120-277V</li>
<li>PF: &gt;0.99</li>
<li>Diver Efficiency: &gt;90%</li>
<li>Luminous Flux: 29,000 Lm</li>
<li>Color: Temperature: 4000K/5000K</li>
<li>CRI: Ra&gt;70</li>
<li>Lighting Angle: 120&deg;</li>
<li>LED Brightness Decay: &lt;5%/6000 hrs</li>
<li>Working Life: &gt;75000 hrs</li>
<li>Working Temperature: -30 - +45&deg;C</li>
<li>Storage Temperature: -40 -+80&deg;C</li>
<li>Protection Level: Wet Location/IP66</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/WSD-FL-150W.pdf"" target=""_blank"" rel=""noopener"">LED Flood Light Spec Sheet</a></p>
</div>
</div>",14,0,0,0,160,112,186.7,0,0,0,,160,169,6723,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"200 Watt Flood LED Light",
13295,"4-Inch Square LED 13.5 Watt Super Thin Recessed",physical,LLL-LL4S,"<p>4-inch square LED super thin recessed, 13.5 watts, 800-950 lumens, available in 2700K, 3000K or 4000K color temperature (CCT), suitable for insulated ceiling, wet &amp; damp location, up to 50,000 hours rated life, 10 year residential/5 year commercial warranty.</p>
<h3>DESCRIPTION</h3>
<ul>
<li>4"" Square Recessed LED With Integral Driver in Connection Box.</li>
<li>Fits Where No Other Recessed Fixture Can.</li>
</ul>
<h3>FEATURES &amp; BENIFITS</h3>
<ul>
<li>1/2"" Deep - Install Directly Under Joists, Maximum Layout Flexibility</li>
<li>Driver Inside Connection Box - No Junction Box Needed</li>
<li>Fast &amp; Easy To Install - Save On Labor</li>
<li>Type IC Rated - No Housing Required</li>
</ul>
<h3>MOUNTING</h3>
<ul>
<li>Cut Hole in Celling And Snap Fixture In Opening With Attached Spring Clips.</li>
<li>Celling Clearance Required For Driver. 2 1/2""</li>
</ul>
<h3>SPECIFICATION</h3>
<ul>
<li>Application: Recessed Ceiling, Showers &amp; Soffits</li>
<li>Energy Used: 13.5 W</li>
<li>Colour Temperature: 2700K, 3000K, 4000K</li>
<li>Light Output (lm): 800 - 950</li>
<li>Beam Angle: 110&deg;</li>
<li>CRI: 80</li>
<li>Default Driver Input: 120V AC Triac Dimmable</li>
<li>Optional Driver Input: 120V-347V AC 0-10V Dimmable</li>
<li>Junction Box Wire Capacity: Max 5 No 12 AWG or 8 No 14 AWG</li>
<li>Power Factor: 0.95</li>
<li>Approved Location: Insulated Ceiling, Wet &amp; Damp Location</li>
<li>IP Rating: IP 54</li>
<li>Air Tight: Yes</li>
<li>Ambient Temperature:-40&deg;F (-40&deg;C) to +104&deg;F (+40&deg;C)</li>
<li>Projected Life: 70% Light Output at 50,000 Hours</li>
<li>Certification: cULus, Energy Star</li>
<li>Warranty: 10 Year Residential / 5 Year Commercial</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/LLL-LL4S.pdf"" target=""_blank"" rel=""noopener"">4-Inch LED 13.5 Watt Square Super Thin Recessed Spec Sheet</a></p>
</div>
</div>",8,0,0,0,44.3,31,51.7,0,0,0,,44.3,155,6724,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"4-Inch Square LED 13.5 Watt Super Thin Recessed",
13298,"2Ft. High Bay 130 Watt LED Light",physical,WSD-LHB2F130W,"<p>2Ft. high bay LED light, 130 watts, 17,680 lumens, available in 3000K, 4000K or 5000K color temperature (CCT), 1-10V dimmable, 50,000 hours rated life, 5 years limited warranty.</p>
<p>The Linear High Bay with its all-in-one, lightweight and slim with multiple mounting situations available put it at the top of the list for any high ceiling area where super bright light is needed. The LED Linear High bay Light Series can be widely used for indoor excellent for warehouse, industry building, factories, fitness center, and many other applications.</p>
<p><strong>FEATURES</strong></p>
<ul>
<li>Optical design, greatly improved the light utilization an evenness.</li>
<li>High efficiency LED Driver, voltage AC120-277.</li>
<li>Rugged galvanized rolled iron plate housing, better cooling, light quality, LED Tj &lt; 85℃.</li>
<li>0-10V dim to 10% then to off.</li>
<li>Field install plug and play Bi-Level Sensor.</li>
</ul>
<p><strong>SPECIFICATION</strong></p>
<ul>
<li>Wattage: 130W</li>
<li>Lumen: 17,680 lm</li>
<li>Efficacy: 136 lm/W</li>
<li>CCT: 3500K, 4000K, 5000K</li>
<li>CRI: 80</li>
<li>Input Voltage: AC120-277V</li>
<li>Light Angle: 105&ordm;</li>
<li>Power Factor: 0.98</li>
<li>Driver Efficacy: 90%</li>
<li>Dimming: 0-10V will be dim to 0%</li>
<li>Life Span: over 50,000 hrs</li>
<li>Working Temperature: -22&ordm;F ~ 113&ordm;F</li>
<li>Storage Temperature: -40&ordm;F ~ 176&ordm;F</li>
<li>Protection Level: Dry Location</li>
<li>Warranty: 5 year limited</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/WSD-LHB-GEN2.pdf"" target=""_blank"" rel=""noopener"">130W High Bay LED Light Spec Sheet</a></p>
</div>
</div>",12,0,0,0,97.15,68,113.35,0,0,0,,97.15,169,6725,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"2Ft. High Bay 130 Watt LED Light",
13299,"4Ft. High Bay 300 Watt LED  Light",physical,WSD-LHB4F300W,"<p>4Ft. high bay LED light, 300 watts, 40,800 lumens, available in 3500K, 4000K or 5000K color temperature (CCT), 1-10V dimmable, 50,000 hours rated life, 5 years limited warranty.</p>
<p>The Linear High Bay with its all-in-one, lightweight and slim with multiple mounting situations available put it at the top of the list for any high ceiling area where super bright light is needed. The LED Linear High bay Light Series can be widely used for indoor excellent for warehouse, industry building, factories, fitness center, and many other applications.</p>
<h3>FEATURES</h3>
<ul>
<li>Optical design, greatly improved the light utilization an evenness.</li>
<li>High efficiency LED Driver, voltage AC120-277.</li>
<li>Rugged galvanized rolled iron plate housing, better cooling, light quality, LED Tj &lt; 85℃.</li>
<li>0-10V dim to 10% then to off.</li>
<li>Field install plug and play Bi-Level Sensor.</li>
</ul>
<h3>SPECIFICATION</h3>
<ul>
<li>Wattage: 300W</li>
<li>Lumen: 40,800 lm</li>
<li>Efficacy: 136 lm/W</li>
<li>CCT: 3500K, 4000K, 5000K</li>
<li>CRI: 80</li>
<li>Input Voltage: AC120-277V</li>
<li>Light Angle: 105&ordm;</li>
<li>Power Factor: 0.98</li>
<li>Driver Efficacy: 90%</li>
<li>Dimming: 0-10V will be dim to 0%</li>
<li>Life Span: over 50,000 hrs</li>
<li>Working Temperature: -22&ordm;F ~ 113&ordm;F</li>
<li>Storage Temperature: -40&ordm;F ~ 176&ordm;F</li>
<li>Protection Level: Dry Location</li>
<li>Warranty: 5 year limited</li>
</ul>
<div class=""resources_and_downloads"">
<div class=""block_ResDown"">
<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2>
<p class=""resourses""><a href=""../../../content/resources/specs/WSD-LHB-GEN2.pdf"" target=""_blank"" rel=""noopener"">300W High Bay LED Light Spec Sheet</a></p>
</div>
</div>",40,0,0,0,192.86,135,225,0,0,0,,192.86,169,6726,right,0,0,none,0,0,0,0,,1,,,,,,,,available,,0,New,,0,0,"4Ft. High Bay 300 Watt LED  Light",
