id,name,type,sku,description,weight,width,depth,height,price,cost_price,retail_price,sale_price,map_price,tax_class_id,product_tax_code,calculated_price,brand_id,option_set_id,option_set_display,inventory_level,inventory_warning_level,inventory_tracking,reviews_rating_sum,reviews_count,total_sold,fixed_cost_shipping_price,is_free_shipping,is_visible,is_featured,warranty,bin_picking_number,upc,mpn,gtin,search_keywords,availability,availability_description,sort_order,condition,is_condition_shown,order_quantity_minimum,order_quantity_maximum,page_title,base_variant_id
10788,"2'x2' High Efficiency LED Flat Panel 40 Watt DLC Premium Qualified",physical,TPZ-F-L22/40,"<div class=""short-description"">
<p>2'x2' high-efficiency LED flat panel, DLC premium qualified, 40 watts, 3,750 lumens, available in 3500K, or 4000K color temperature (CCT), 50,000 hours working lifespan.</p>
</div>
<div class=""ProductDescription"">
<h3>A CONTEMPORARY SOLUTION WITH EDGE-TO-EDGE, EVENLY DIFFUSED, GLARE-FREE LIGHT</h3>
<p>Available in 3500K (neutral white), 4000K (cool white) and 5000K (daylight) correlated color temperatures, our High Efficiency LED Flat Panels cast the right light in any commercial setting. Designed for drop-in ceilings, pendant mount or surface mount installations, the slim profile fixtures are available in 1' x 4', 2' x 2' or 2' x 4' sizes and can save up to 50% of energy usage compared to traditional fluorescent fixtures. Standard 0-10V dimming capability allows greater energy-savings and optional emergency backup available for 90 minutes of uninterrupted service during a power loss.</p>
<h3>FEATURES</h3>
<ul>
<li>Edge lit design with superior light uniformity and color consistency</li>
<li>Standard 0-10 V dimming*</li>
<li>White frame, fits standard T-bar drop ceilings</li>
<li>Mitsubishi PMMA light guide eliminates premature yellowing</li>
<li>IC rated for direct contact with insulation</li>
<li>Damp location rated</li>
<li>Includes 2 power quick connects DAMP LOCATION DIMMABLE LED</li>
</ul>
<h3>GENERAL SPECIFICATIONS</h3>
<ul>
<li>Universal Input Voltage: 120-277V +/-10%, 60Hz</li>
<li>Power Factor: &gt;0.95, THD &lt;15%</li>
<li>Functional Life (L70): 50,000 hours</li>
<li>Dimming: 100% to 10%</li>
<li>Color:Temperature CCT uniformity SDCM &lt;4</li>
<li>CRI: &gt;80&nbsp;</li>
<li>Ambient Operating Temp: -10&deg;F to 110&deg;F</li>
</ul>
<h3>PANEL CONSTRUCTION</h3>
<ol>
<li>LED Driver</li>
<li>Steel backing cover</li>
<li>Gasket</li>
<li>EVA foam</li>
<li>Reflective film 0.3mm</li>
<li>PMMA light guide 3mm Mitsubishi</li>
<li>Diffuser 1.2mm</li>
<li>Steel frame</li>
<li>LED/PCB 190Lm/watt chip</li>
<li>Safety clips (x4)</li>
</ol>
<h3>APPLICATIONS</h3>
<ul>
<li>Ideal for use in schools, commercial office building, and hospitals</li>
<li>Surface mount with optional frame kits</li>
</ul>
</div>",8,0,0,0,28.5,19.95,33.25,0,0,0,,28.5,94,5599,right,0,0,none,0,0,26,0,,1,,,,,F-L22/40,,,available,,0,New,,0,0,"2'x2' High Efficiency LED Flat Panel 40 Watt DLC Premium Qualified",
10789,"2'x2' High Efficiency LED Flat Panel 30 Watt DLC Premium Qualified",physical,TPZ-F-L22/30,"<div class=""short-description""><p>Topaz LED Lighting high-efficiency 2'x2' LED flat panel, DLC premium qualified, 30 watts, 3,750 lumens, available in 3500K, 4000K or 5000K color temperature (CCT),&nbsp;50,000 hours working lifespan.</p></div><div class=""ProductDescription""><h3>A CONTEMPORARY SOLUTION WITH EDGE-TO-EDGE, EVENLY DIFFUSED, GLARE-FREE LIGHT</h3> <p>Available in 3500K (neutral white), 4000K (cool white) and 5000K (daylight) correlated color temperatures, our High Efficiency LED Flat Panels cast the right light in any commercial setting. Designed for drop-in ceilings, pendant mount or surface mount installations, the slim profile fixtures are available in 1' x 4', 2' x 2' or 2' x 4' sizes and can save up to 50% of energy usage compared to traditional fluorescent fixtures. Standard 0-10V dimming capability allows greater energy-savings and optional emergency backup available for 90 minutes of uninterrupted service during a power loss.</p> <h3>FEATURES</h3> <ul> <li>Edge lit design with superior light uniformity and color consistency</li> <li>Standard 0-10 V dimming*</li> <li>White frame, fits standard T-bar drop ceilings</li> <li>Mitsubishi PMMA light guide eliminates premature yellowing</li> <li>IC rated for direct contact with insulation</li> <li>Damp location rated</li> <li>Includes 2 power quick connects DAMP LOCATION DIMMABLE LED</li> </ul> <h3>GENERAL SPECIFICATIONS</h3> <ul> <li>Universal Input Voltage: 120-277V +/-10%, 60Hz</li> <li>Power Factor: &gt;0.95, THD &lt;15%</li> <li>Functional Life (L70): 50,000 hours</li> <li>Dimming: 100% to 10%</li> <li>Color:Temperature CCT uniformity SDCM &lt;4</li> <li>CRI: &gt;80 Ambient Operating</li> <li>Temp: -10&deg;F to 110&deg;F</li> </ul> <h3>PANEL CONSTRUCTION</h3> <ol> <li>LED Driver</li> <li>Steel backing cover</li> <li>Gasket</li> <li>EVA foam</li> <li>Reflective film 0.3mm</li> <li>PMMA light guide 3mm Mitsubishi</li> <li>Diffuser 1.2mm</li> <li>Steel frame</li> <li>LED/PCB 190Lm/watt chip</li> <li>Safety clips (x4)</li> </ol> <h3>APPLICATIONS</h3> <ul> <li>Ideal for use in schools, commercial office building, and hospitals</li> <li>Surface mount with optional frame kits</li> </ul></div>",8,0,0,0,28.5,19.95,33.25,0,0,0,,28.5,94,5600,right,0,0,none,0,0,0,0,,1,,,,,F-L22/30,,,available,,0,New,,0,0,"High Efficiency 2'x2' LED Flat Panel, 30 Watt DLC Premium Qualified",
10790,"4-Foot LED T8 Lamp Direct Replacement",physical,BL-DR4FT,"<div class=""short-description""><p>4-foot LED T8 lamp direct replacement, 15 or 18 watts, 1,800-2,200 lumens, available in 3500k, (warm/neutral white), 4000k (neutral white) and 5000k (cool white) color temperatures, 5-year warranty of all electronics and housing.</p></div><div class=""ProductDescription""><p>The DR (direct replacement) Series of LED T8 lamps replace conventional fluorescent lamps in existing luminaires. Offering significant energy-efficiency and lifetime improvements over fluorescent lamps, DR Series lamps offer the convenience of plug-and-play installation by using existing fluorescent ballasts and lamp-holders.</p> <p><strong>FEATURES</strong></p> <ul> <li>Available in 3500k, (warm/neutral white), 4000k (neutral white) and 5000k (cool white) color temperatures.</li> <li>Long-life LEDs provide up to 90,000 hours of operation with at least 70% of initial lumen output (L70).</li> <li>Models provide 1,700 lumens to 2,200 lumens per lamp, and 113 to 122 lumens per watt (LPW).</li> <li>Uniform illumination with no visible LED pixilation.</li> <li>Universal 120-277 AC voltage (50-60Hz) is standard.</li> <li>Power factor &gt; 0.90.</li> <li>Total harmonic distortion &lt; 20%.</li> <li>Color rendering index &gt; 80.</li> <li>Full glass housing inhibits yellowing and distortion.</li> <li>Easy installation in existing fluorescent luminaires. Direct replacement models using existing fluorescent ballasts and lamp-holders.</li> </ul> <p><strong>WARRANTY &amp; LISTINGS</strong></p> <ul> <li>cULus listed for dry and damp locations in ambient temperatures from -20&deg;C to 45&deg;C (-4&deg;F to 113&deg;F).</li> <li>DLC standard approved.</li> <li>Complies with RoHS (Restriction on Hazardous Substances) requirements.</li> <li>Complies with FCC Part 15, Class B.</li> <li>5-year warranty of all electronics and housing.</li> <li>Shatter-proof models ( certified) available by special order.</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/DR4FT.pdf"" target=""_blank"">4-Foot LED T8 Lamp Direct Replacement Spec Sheet</a></p></div></div>",2,0,0,0,13.95,9.75,16.25,0,0,0,,13.95,156,5601,right,0,0,none,0,0,0,0,,1,,"<p><strong>Lamp Wattage<br></strong>15 W</p>",,,DR4FT,,,available,,0,New,,0,0,"4-Foot LED T8 Lamp Direct Replacement",
10791,"2x4 Flat Panel 30 Watt Back Lit Standard",physical,TPZ-F-L24,"<div class=""short-description"">
<p>Topaz LED Lighting 2x4"" flat panel back lit standard, 30 watts, 3,300 lumens, available in 4000K or 5000K color temperature (CCT), 50,000 hours working lifespan.</p>
</div>
<div class=""ProductDescription"">
<p><span>Topaz&rsquo;s 30W, 4000K next generation flat panel luminaries are lighter weight and offer improved light distribution, while maintaining the highest reliability and performance. Featuring a low-profile design and an integrated driver, these 2&rsquo;x2&rsquo; panels are rated for insulated and non-insulated ceiling applications and are ideal for both new and remodel projects. Precision optics provide uniform light distribution and glare-free illumination for offices, healthcare facilities, and other commercial applications. With 50,000-hour functional life, these fixtures are low maintenance way to save labor and utility costs.</span></p>
<h3><span>FEATURES </span></h3>
<ul>
<li><span>Low profile design, lightweight construction and easy to install </span></li>
<li><span>Precision optics for even and smooth light distribution </span></li>
<li><span>White frame, steel housing, PMMA optical lens </span></li>
<li><span>T-grid drop ceiling, suspension, and surface mount options </span></li>
<li><span>For use in insulated ceilings and non-insulated ceilings </span></li>
<li><span>Emergency battery backup models available </span></li>
<li><span>Up to 25% lighter than traditional fixtures </span></li>
<li><span>High efficacy, up to 110 LPW DAMP LOCATION DIMMABLE LED</span></li>
</ul>
<h3><span>GENERAL SPECIFICATIONS</span></h3>
<ul>
<li><span>Input Voltage, Frequency: 120-277V, 50/60Hz </span></li>
<li><span>Power Factor, THD %: &gt;0.9, &lt;20% </span></li>
<li><span>Dimmable: Dimming range 100% to 10% with 0-10V dimmer1 </span></li>
<li><span>Surge Protection Rating: L-N 1kV; L/N-G 2kV </span></li>
<li><span>Emergency Battery Backup: Yes 8W, 1,000 LM, &gt;90 min2 </span></li>
<li><span>CRI: 80</span></li>
<li><span>Functional Life (L70): 50,000 hours </span></li>
<li><span>Location Rating: Damp </span></li>
<li><span>Ambient Operating Temperature: -10&deg;F to 110&deg;F </span></li>
<li><span>IC Rated </span></li>
<li><span>Mounting Options: T-grid drop ceiling, suspension, and surface mount options</span></li>
</ul>
<h3><span>SUGGESTED APPLICATIONS</span></h3>
<ul>
<li><span>New construction or remodeling of commercial facilities </span></li>
<li><span>Offices, healthcare facilities, institutions and commercial applications</span></li>
</ul>
</div>",8,0,0,0,57.15,40,66.7,0,0,0,,57.15,94,5602,right,0,0,none,0,0,0,0,,1,,,,,F-L24,,,available,,0,New,,0,0,"Topaz LED Lighting 2x4"" 20 or 30 Watt Flat Panel Back Lit Standard",
10792,"4-Inch Gimbal Recessed LED New Construction Module",physical,BL-BRK-LED4ICN-GR,"<div class=""short-description""><p>4-inch gimbal recessed LED new construction module, 8 watts, 650 nominal lumens, available in 2700K, 3000k, 3500K, 4000K, and 5000k color temperatures, long-life LEDs provide at least 70% of the initial lumen output (L70) for 50,000 hours of operation,&nbsp;5-year warranty of all electronics and housing.</p></div><div class=""ProductDescription""><p><strong>FEATURES</strong></p> <ul> <li>Available in 2700K, 3000k, 3500K, 4000K, and 5000k color temperatures.</li> <li>Long-life LEDs provide at least 70% of initial lumen output (L70) for 50,000 hours of operation.</li> <li>Provides 650 nominal lumens.</li> <li>8 nominal watts.</li> <li>Color rendering index (Ra) &gt; 80.</li> <li>120 AC voltage (50-60Hz) is standard.</li> <li>Dimmable down to 10% with most line voltage dimmers.</li> <li>Thermoplastic construction.</li> <li>Easy installation in new construction or retrofit applications. Equipped with torsion springs.</li> <li>Rated for insulated, non-insulated, and air-tight applications.</li> <li>Type IC. Access above ceiling required.</li> <li>Compatible with 4.25&rdquo; ceiling cut-outs.</li> <li>This device is not intended for use with emergency exits.</li> </ul> <p><strong>WARRANTY &amp; LISTINGS</strong></p> <ul> <li>cETLus listed for damp locations.</li> <li>Energy Star qualified.</li> <li>Complies with FCC Part 15, class B.</li> <li>Complies with RoHS (Restriction on Hazardous Substances) requirements.</li> <li>5-year warranty of all electronics and housing.</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/BRK-LED4ICN-GR.pdf"" target=""_blank""> 4"" Gimbal Recessed LED New Construction Module Spec Sheet</a></p></div></div>",2,0,0,0,21.8,15.25,25.45,0,0,0,,21.8,156,5603,right,0,0,none,0,0,0,0,,1,,,,,BRK-LED4ICN-GR,,,available,,0,New,,0,0,"4-Inch Gimbal Recessed LED New Construction Module",
10793,"4-Inch Recessed LED New Construction Module",physical,BL-BRK-LED4ICN,"<div class=""short-description""><p>4-inch recessed LED new construction module, 7 watts, 600 nominal lumens, available in&nbsp;2700K, 3000k, 3500K, 4000K, and 5000k color temperatures, long-life LEDs provide at least 70% of initial lumen output (L70) for 50,000 hours of operation,&nbsp;5-year warranty of all electronics and housing.</p></div><div class=""ProductDescription""><p><strong>FEATURES</strong></p> <ul> <li>Available in 2700K, 3000k, 3500K, 4000K, and 5000k color temperatures.</li> <li>Long-life LEDs provide at least 70% of initial lumen output (L70) for 50,000 hours of operation.</li> <li>Provides 600 nominal lumens.</li> <li>7 nominal watts.</li> <li>Color rendering index (Ra) &gt; 80.</li> <li>120 AC voltage (50-60Hz) is standard.</li> <li>Dimmable down to 10% with most line voltage dimmers.</li> <li>Thermoplastic construction.</li> <li>Easy installation in new construction or retrofit applications. Equipped with torsion springs.</li> <li>Rated for insulated, non-insulated, and air-tight applications.</li> <li>Type IC. Access above ceiling required.</li> <li>Compatible with 4.25&rdquo; ceiling cut-outs.</li> <li>This device is not intended for use with emergency exits.</li> </ul> <p><strong>WARRANTY &amp; LISTINGS</strong></p> <ul> <li>cETLus listed for wet locations.</li> <li>Energy Star qualified.</li> <li>Complies with FCC Part 15, class B.</li> <li>Complies with RoHS (Restriction on Hazardous Substances) requirements.</li> <li>5-year warranty of all electronics and housing.</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/BRK-LED4ICN.pdf"" target=""_blank"">4-Inch Recessed LED New Construction Module Spec Sheet</a></p></div></div>",2,0,0,0,11.8,8.25,13.75,0,0,0,,11.8,156,5604,right,0,0,none,0,0,0,0,,1,,,,,BRK-LED4ICN,,,available,,0,New,,0,0,"4-Inch Recessed LED New Construction Module",
10794,"6-Inch LED Disk Light 12 Watts",physical,BL-BRK-LED46-DK-12W,"<div class=""short-description""><p>6-Inch LED disk light 12 watts, 900 nominal lumens, available in&nbsp;2700k, 3000k, 3500k, 4000k, and 5000k color temperatures,&nbsp;5-year warranty of all electronics and housing.</p></div><div class=""ProductDescription""><p><strong>FEATURES</strong></p> <ul> <li>Available in 2700k, 3000k, 3500k, 4000k, and 5000k color temperatures.</li> <li>Long-life LEDs provide at least 70% of initial lumen output (L70) for 50,000 hours of operation.</li> <li>Provides 900 nominal lumens.</li> <li>12 nominal watts.</li> <li>Color rendering index (Ra) &gt; 80.</li> <li>120 (50-60Hz) AC voltage is standard.</li> <li>Power factor &gt; 0.90.</li> <li>Dimmable down to 10% with most line voltage dimmers.</li> <li>Thermoplastic construction.</li> <li>Easy installation with 4&rdquo;-6&rdquo; recessed cans.</li> <li>Compatible with most 3.5&rdquo;-4&rdquo; square, octagonal, and round junction boxes.</li> <li>Compatible with insulated, non-insulated, and air-tight ceilings.</li> <li>E26 medium screw-base (Edison) connector comes standard.</li> <li>This device is not intended for use with emergency exits.</li> </ul> <p><strong>WARRANTY &amp; LISTINGS</strong></p> <ul> <li>cETLus listed for wet locations.</li> <li>Energy Star qualified.</li> <li>Complies with FCC Part 15, class B.</li> <li>Complies with RoHS (Restriction on Hazardous Substances) requirements.</li> <li>5-year warranty of all electronics and housing.</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/BRK-LED46-DK-12W.pdf"" target=""_blank"">6-Inch LED Disk Light 12 Watts Spec Sheet</a></p></div></div>",2,0,0,0,18.6,13,21.7,0,0,0,,18.6,156,5605,right,0,0,none,0,0,0,0,,1,,,,,BRK-LED46-DK-12W,,,available,,0,New,,0,0,"6-Inch LED Disk Light 12 Watts",
10796,"LEDRA 11 Inch Round LED 15 Watt Ceiling Luminaire",physical,BL-LEDRA-11,"<div class=""short-description""> <p>LEDRA series round LED ceiling luminaire, 15 watts, 1,300 lumens, available in 3000K or 4000K color temperature (CCT), long-life LEDs provide up to 163,000 hours of operation with at least 70% of initial lumen output (L70), 5-year warranty.</p> </div> <div class=""ProductDescription""> <p><strong>FEATURES</strong></p> <ul> <li>Available in 3000k (warm white) and 4000k (neutral white) color temperatures.</li> <li>Long-life LEDs provide up to 163,000 hours of operation with at least 70% of initial lumen output (L70).</li> <li>LEDRA provides a range of 1,300 to 1,600 nominal lumens and 80 to 87 lumens per watt (lm/W).</li> <li>120 AC voltage (60Hz) is standard.</li> <li>Triac dimming drivers are standard.</li> <li>Steel housing and PMMA lens.</li> <li>Power factor &gt; 0.90.</li> <li>Total harmonic distortion &lt; 20%.</li> <li>Color rendering index &gt; 80.</li> <li>Easy installation in new construction or retrofit.</li> </ul> <p><strong>WARRANTY &amp; LISTINGS</strong></p> <ul> <li>cETLus listed for damp locations in ambient temperatures from -20&deg;C to 25&deg;C (-4&deg;F to 77&deg;F).</li> <li>Energy Star qualified.</li> <li>Complies with FCC Part 15, Class B.</li> <li>Complies with EN61000-4-5, surge immunity protection (0.5kV).</li> <li>RoHS compliant.</li> <li>5-year warranty of all electronics and housing</li> </ul> </div> <div class=""resources_and_downloads""> <div class=""block_ResDown""> <h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> <p class=""resourses""><a href=""../../../../content/resources/specs/LEDRA.pdf"" target=""_blank"" rel=""noopener"">LEDRA Series Round LED Ceiling Luminaire Spec Sheet</a></p> </div> </div>",2,0,0,0,31.8,22.25,37.1,0,0,0,,31.8,156,5606,right,0,0,none,0,0,0,0,,1,,,,,LEDRA-11,,,available,,0,New,,0,0,"LEDRA 11 Inch Round LED 15 Watt Ceiling Luminaire",
10799,"4-Foot LED Economy Wrap Luminaire",physical,BL-WRE-4FT-44L,"<div class=""short-description""><p>4-foot LED economy wrap luminaire, 38 watts, 4,400 nominal lumens, available in 3000k (warm white), 3500k (warm/neutral white) 4000k (neutral white) and 5000k (cool white) color temperatures,&nbsp;5-year warranty of all electronics and housing.</p></div><div class=""ProductDescription""><p><strong>FEATURES</strong></p> <ul> <li>Available in 3000k (warm white), 3500k (warm/neutral white) 4000k (neutral white) and 5000k (cool white) color temperatures.</li> <li>Long-life LEDs provide at least 144,000 hours of operation with at least 70% of initial lumen output (L70).</li> <li>Provides 4,194 to 4,452 luminaire lumens, and 110 to 117 lumens per watt (LPW)</li> <li>Universal 120-277 AC voltage (50-60Hz) is standard.</li> <li>0-10vd dimming is standard.</li> <li>Power factor &gt; 0.90.</li> <li>Total harmonic distortion &lt; 20%.</li> <li>Color rendering index &gt; 80.</li> <li>Steel housing</li> <li>Polycarbonate lens</li> <li>Easy installation in new construction or retrofit applications.</li> </ul> <p><strong>WARRANTY &amp; LISTINGS</strong></p> <ul> <li>cULus listed for damp locations in ambient temperatures from -20&deg;C to 60&deg;C (-4&deg;F to 140&deg;F).</li> <li>DLC approved.</li> <li>Complies with FCC Part 15, class B</li> <li>Complies with RoHS (Restriction on Hazardous Substances) requirements.</li> <li>Complies with IEEE C.62.41-1991, input transient protection (2.5kV).</li> <li>Flicker-free per IEEE1789-2015 (low risk of adverse effects of flicker at 100% light output level).</li> <li>5-year warranty of all electronics and housing</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/WRE-4FT-44L.pdf"" target=""_blank"">4-Foot LED Economy Wrap Luminaire Spec Sheet</a></p></div></div>",2,0,0,0,62.15,43.5,72.5,0,0,0,,62.15,156,5608,right,0,0,none,0,0,0,0,,1,,,,,WRE-4FT-44L,,,available,,0,New,,0,0,"4-Foot LED Economy Wrap Luminaire",
10801,"MRK Series LED Magnetic Retrofits",physical,BL-MRK,"<div class=""short-description""><p>MRK series LED magnetic retrofits, 4,000-5,000 nominal lumens, available in 4000K or 5000K color temperature (CCT), long-life LEDs provide at least 70% of initial lumen output (L70) for &gt; 148,000 hours of operation, and at least 90% of initial lumen output (L90) for &gt; 46,000 hours of operation,&nbsp;5-year warranty.</p></div><div class=""ProductDescription""><p><strong>FEATURES</strong></p> <ul> <li>Available in 4000k (neutral white) &amp; 5000k (cool white) color temperatures, and in sizes appropriate for retrofit of existing 2&rsquo; x 2&rsquo; or 2&rsquo; x 4&rsquo; fluorescent luminaires.</li> <li>Long-life LEDs provide at least 70% of initial lumen output (L70) for &gt; 148,000 hours of operation, and at least 90% of initial lumen output (L90) for &gt; 46,000 hours of operation.</li> <li>LED chromaticity based on &lt; 5-step ANSI quadrangles.</li> <li>LED color maintenance &lt; 0.002 chromaticity shift ((&Delta;u&rsquo;v&rsquo;) over the initial 6,000 of operation.</li> <li>Provides a range of 3,567 to 5,249 lumens.</li> <li>Universal 120-347 AC voltage (50-60Hz) is standard.</li> <li>0-10vdc dimming drivers, which provide 10% continuous dimming are standard.</li> <li>Power factor &gt; 0.90.</li> <li>Total harmonic distortion &lt; 20%.</li> <li>Color rendering index (Ra ) &gt; 80. Renders red colors (R9 ) &gt; 7.</li> <li>Choice of clear or frosted polycarbonate lenses.</li> <li>Easy retrofit installation in existing 2&rsquo; x 2&rsquo; and 2&rsquo; x 4&rsquo; fluorescent luminaires.</li> <li>LED strips and drivers include magnets for temporary attachment to luminaires, but both components must be secured with screw-down mounting flanges.</li> </ul> <p><strong>WARRANTY &amp; LISTINGS</strong></p> <ul> <li>▪ cULus listed for damp locations in ambient temperatures from -20&deg;C to 40&deg;C (-4&deg;F to 104&deg;F).</li> <li>Models with clear lenses are DLC 5.0 premium approved</li> <li>Models with frosted lenses are DLC 5.1 standard approved</li> <li>Low risk of flicker per IEEE1789-2015 at 100% light output</li> <li>Complies with FCC Part 15, class A</li> <li>Complies with IEC61000-4-5, surge immunity protection (1kV).</li> <li>5-year warranty of all electronics and housing.</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/MRK.pdf"" target=""_blank"">MRK Series LED Magnetic Retrofits Spec Sheet</a></p></div></div>",1,0,0,0,37.15,26,43.35,0,0,0,,37.15,156,5610,right,0,0,none,0,0,0,0,,1,,,,,MRK,,,available,,0,New,,0,0,"MRK Series LED Magnetic Retrofits",
10804,"2-Foot LED Covered Strip Light, 20 Watts",physical,BL-SL-2FT-25L,"<div class=""short-description""><p>2-foot LED covered strip light 20 watts,&nbsp;2,527 to 2,545 nominal lumens,&nbsp;3500k (warm/neutral white), 4000k (neutral white), and 5000k (cool white) color temperatures, 190,000 hours rated life, 5-year warranty.</p></div><div class=""ProductDescription""><p><strong>FEATURES</strong></p> <ul> <li>Available in 3500k (warm/neutral white), 4000k (neutral white) and 5000k (cool white) color temperatures.</li> <li>Long-life LEDs provide 190,000 hours of operation with at least 70% of the initial lumen output (L70).</li> <li>SL-2FT-25L provides a range of 2,527 to 2,545 nominal lumens and 128 to 129 lumens per watt (LPW).</li> <li>Universal 120-277 AC voltage (50-60Hz) is standard.</li> <li>0-10vdc dimming capability is standard.</li> <li>Power factor &gt; 0.90.</li> <li>Total harmonic distortion &lt; 20%.</li> <li>Color rendering index &gt; 80.</li> <li>Steel housing and PMMA lens.</li> <li>Easy installation in new construction or retrofit.</li> </ul> <p><strong>Warranty &amp; Listings</strong></p> <ul> <li>cULus approved for damp locations in ambient temperatures from (-20&deg;C to 50&deg;C / -4&deg;F to 122&deg;F).</li> <li>DLC premium approved.</li> <li>Complies with FCC Part 15, Class A.</li> <li>Low risk of flicker per IEEE1789-2015 at 100% light output.</li> <li>Complies with IEEE C.62.41-1991, Class A input transient surge protection (2.0kV).</li> <li>Complies with RoHS (Restriction on Hazardous Substances) requirements.</li> <li>5-year warranty of all electronics and housing.</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/SL-3FT-33L.pdf"" target=""_blank"">2-Foot LED Covered Strip Light, 20 Watts Spec Sheet</a></p></div></div>",10,0,0,0,42.15,29.5,49.2,0,0,0,,42.15,156,5613,right,0,0,none,0,0,0,0,,1,,,,,SL-2FT-25L,,,available,,0,New,,0,0,"2-Foot LED Covered Strip Light, 20 Watts",
10805,"8-Foot LED Covered Strip Light, 65 Watts",physical,BL-SL-8FT-80L,"<div class=""short-description""><p>8-foot LED covered strip light 65 watts, f 8,765 to 9,002 nominal lumens, 3500k (warm/neutral white), 4000k (neutral white), and 5000k (cool white) color temperatures, 190,000 hours rated life, 5-year warranty.</p></div><div class=""ProductDescription""><p><strong>FEATURES</strong></p> <ul> <li>Available in 3500k (warm/neutral white), 4000k (neutral white) and 5000k (cool white) color temperatures.</li> <li>Long-life LEDs provide 190,000 hours of operation with at least 70% of the initial lumen output (L70).</li> <li>SL-8FT-80L provides a range of 8,765 to 9,002 nominal lumens and 138 LPW.</li> <li>Universal 120-277 AC voltage (50-60Hz) is standard.</li> <li>0-10vdc dimming capability is standard.</li> <li>Power factor &gt; 0.90.</li> <li>Total harmonic distortion &lt; 20%.</li> <li>Color rendering index &gt; 80.</li> <li>Steel housing and PMMA lens.</li> <li>Easy installation in new construction or retrofit.</li> </ul> <p><strong>Warranty &amp; Listings</strong></p> <ul> <li>cULus approved for damp locations in ambient temperatures from (-20&deg;C to 50&deg;C / -4&deg;F to 122&deg;F).</li> <li>DLC premium approved.</li> <li>Complies with FCC Part 15, Class A.</li> <li>Low risk of flicker per IEEE1789-2015 at 100% light output.</li> <li>Complies with IEEE C.62.41-1991, Class A input transient surge protection (2.0kV).</li> <li>Complies with RoHS (Restriction on Hazardous Substances) requirements.</li> <li>5-year warranty of all electronics and housing.</li> </ul></div><div class=""resources_and_downloads""><div class=""block_ResDown""> 			<h2 class=""res_down_title"">RESOURCES AND DOWNLOADS</h2> 			<p class=""resourses""><a href=""/content/resources/specs/SL-3FT-33L.pdf"" target=""_blank"">8-Foot LED Covered Strip Light, 65 Watts Spec Sheet</a></p></div></div>",35,0,0,0,108,64.8,108,0,0,0,,108,156,5614,right,0,0,none,0,0,20,0,,1,,,,,SL-8FT-80L,,,available,,0,New,,0,0,"8-Foot LED Covered Strip Light, 65 Watts",
